path	filename	aocr:verbatimInstitution	aocr:verbatimScientificName	dwc:associatedTaxa	dwc:catalogNumber	dwc:country	dwc:county	dwc:datasetName	dwc:dateIdentified	dwc:decimalLatitude	dwc:decimalLongitude	dwc:eventDate	dwc:fieldNotes	dwc:habitat	dwc:identifiedBy	dwc:municipality	dwc:occurrenceRemarks	dwc:recordedBy	dwc:recordNumber	dwc:scientificName	dwc:sex	dwc:stateProvince	dwc:substrate	dwc:verbatimCoordinates	dwc:verbatimElevation	dwc:verbatimEventDate	dwc:verbatimLatitude	dwc:verbatimLocality	dwc:verbatimLongitude
ACIS/Data/parsed/lichens	WIS-L-0012067_lg.csv		Cetrelia alaskana (Culb. & Culb.) Culb. & Culb.			USA		FLORA of ALASKA	1997	54.938	-159.28	1995-07-24		On boulder	John W. Thomson			Stephen S. Talbot & Sandra L. Talbot	318	Cetrelia alaskana (Culb. & Culb.) Culb. & Culb.		Alaska	On boulder	54° 56.307' N 159° 16.808' W	300 m	24 July 1995	54° 56.307' N	Simeonof Is.; Shumagin Islands, Alaska; E-facing mid-slope of Hill 1021 Quad. Map Simeonof Island (D-1), Alaska	159° 16.808' W
ACIS/Data/parsed/lichens	NY01075806_lg.csv	NEW YORK BOTANICAL GARDEN	Arthopyrenia cinchonae (Ach.) Müll. Arg.		01075806	USA	ANDERSON	LICHENS OF TENNESSEE				1960-09-04						G. T. Johnson	s.n.	Arthopyrenia cinchonae (Ach.) Müll. Arg.		TENNESSEE				4 Sep 1960		5 mi NW of Oliver Springs.	
ACIS/Data/parsed/lichens	WIS-L-0012045_lg.csv		Cetraria laevigata Rassad			USA		FLORA of ALASKA	1998	60.557	-172.933	1997-07-20		Carex aquatilis-lichen peatland	John W. Thomson			Stephen & Sandra Talbot	SM97-158	Cetraria laevigata Rassad		ALASKA		60° 33.436'N 172° 55.950'W	33 m	20 July 1997	60° 33.436'N	Glory of Russia Cape area, St. Matthew Island, Alaska Quad. Map St. Matthew, Alaska Quad	172° 55.950'W
ACIS/Data/parsed/lichens	TENN-L-0000012_lg.csv	University of Tennessee (TENN)	Acarospora hilaris (Duf.) Hue		TENN-L-0000012	Portugal		C N. Tavares: Lichenes Lusitaniae selecti exsiccati				1947-07-19					Morph. et anat. (1909), p.113 ; Parmelia hilaris Duf. in hb. Acharius, teste Th. Fr. Lich. Scand I (1871), p.209	J. L. Lebois Fonseca		Acarospora hilaris (Duf.) Hue		Porto				19-XII-1947		Douro Litoral—Aguiar de Sousa: Logar do Salto, ad rupes apri-cas	
ACIS/Data/parsed/lichens	WIS-L-0012055_lg.csv		Cetraria laevigata Rass.			USA		FLORA of ALASKA	2003-11	66.562	-158.999	2003-07-19		On feathermosses in Picea mariana-Vaccinium uliginosum/V. vitis-idaea-Pleurozium schreberi woodland	John W. Thomson	Shungnak		Stephen S. Talbot	227A	Cetraria laevigata Rass.		ALASKA	On feathermosses	66°33'41.6"N 158°59'56.6"W	11 ft	19 July 2003	66°33'41.6"N	Selawik NWR Quad. Map Shungnak (C-6) Alaska	158°59'56.6"W
ACIS/Data/parsed/lichens	WIS-L-0012052_lg.csv		Cetraria laevigata Rass.			USA		FLORA of ALASKA	2003-11	66.562	-158.999	2003-07-19		On feathermosses in Picea mariana-Vaccinium uliginosum/V. vitis-idaea-Pleurozium schreberi woodland	John W. Thomson			Stephen S. Talbot	224A	Cetraria laevigata Rass.		ALASKA		66°33'41.6" N 158°59'56.6" W	11 ft	19 July 2003	66°33'41.6" N	Selawik NWR Quad. Map Shungnak (C-6) Alaska	158°59'56.6" W
ACIS/Data/parsed/lichens	NY01075773_lg.csv	NEW YORK BOTANICAL GARDEN	Pyrenocollema strontianense (Swinscow) R. C. Harris		01075773	USA	Niagara	LICHENS OF NIAGARA FALLS				1988-11-01		oak-maple forest over limestone		NIAGARA FALLS		William R. Buck	16317	Pyrenocollema strontianense (Swinscow) R. C. Harris		NEW YORK				1 Nov 1988		Goat Island State Park, Niagara Falls, Luna Isalnd	
ACIS/Data/parsed/lichens	WIS-L-0012033_lg.csv		Cetraria kamczatica Savicz			USA		FLORA OF ALASKA		52.923	172.467	1988-07-15		Rock cliff outcrop	John W. Thomson			Stephen & Sandra Talbot	468	Cetraria kamczatica Savicz		Alaska		52°55.4'N, 172°28.0'E	1240-1600 ft	15 Jul 1988	52°55.4'N	Cape Wrangell, Attu Island, Aleutian Islands; 52°55.4'N, 172°28.0'E Map/Quad.: Attu C-6 NW	172°28.0'E
ACIS/Data/parsed/lichens	TENN-L-0000044_lg.csv	University of Tennessee (TENN)	Alectoria		TENN-L-0000044	USA		HATTORI-TENNESSEE COOPERATIVE   BRYOGEOGRAPHIC COLLECTIONS, 1964-68				1967-07-24		Open face of cliff				A. J. Sharp and Z. Iwatsuki	A389	Alectoria		Alaska				24 July 1967		Across bay from Port Moller	
ACIS/Data/parsed/lichens	TENN-L-0000068_lg.csv	University of Tennessee (TENN)	Alectoria jubata (L.) Ach.		TENN-L-0000068	USA	Cheboygan	LICHENS OF MICHIGAN				1955-06-22		bark, edge of road near gorge	L.P. Lord			L.P. Lord		Alectoria jubata (L.) Ach.		MICHIGAN	bark			22 June 1955		edge of road near gorge	
ACIS/Data/parsed/lichens	NY01075776_lg.csv	NEW YORK BOTANICAL GARDEN	Zwackhiomyces arenicola R. C. Harris		01075776	U.S.A.	Washington	CRYPTOGAMS OF GEORGIA		32.883	-82.733	1995-03-18		Altamaha Grit sandstone flats.				William R. Buck	27543	Zwackhiomyces arenicola R. C. Harris		GEORGIA		32°53'N, 82°44'W	ca. 140 m	18 March 1995	32°53'N	ca. 3 mi N of Harrison alone County Road 206 (Peacock Road), near headwaters of Rocky Creek, 32°53'N, 82°44'W, ca. 140 m	82°44'W
ACIS/Data/parsed/lichens	WIS-L-0012039_lg.csv		Cetraria laevigata Rass.			USA		FLORA OF ALASKA		60.15	-152.6	1987-09-03		Low herb snowbed				Stephen Talbot & Sandra Looman	845	Cetraria laevigata Rass.		ALASKA		60°09'N, 152°36'W	1800 Feet	3 September 1987	60°09'N	Chisik Island, Cook Inlet Kenai (A7) Quadrangle	152°36'W
ACIS/Data/parsed/lichens	TENN-L-0000079_lg.csv	University of Tennessee (TENN)	Alectoria nidulifera Norrl.		TENN-L-0000079	USA	Cheboygan	LICHENS OF MICHIGAN				1955-07-06		Thuja branches	L.P. Lord			L.P. Lord		Alectoria nidulifera Norrl.		MICHIGAN	Thuja branches			6 July 1955		Mud Lake	
ACIS/Data/parsed/lichens	NY01075829_lg.csv	NEW YORK BOTANICAL GARDEN	Arthopyrenia cinchonae (Ach.) Müll. Arg.		01075829	U.S.A.	Gilchrist	LICHENS OF FLORIDA		29.733	-82.767	1993-12-05		on Prunus disturbed oak scrub.				Richard C. Harris	31719-A	Arthopyrenia cinchonae (Ach.) Müll. Arg.		FLORIDA	on Prunus	29°44'N, 82°46'W		5 December 1993	29°44'N	Waccasassa Flats, along Co. Rd. 232 ca. 1 mi W of St. Rd. 47 (ca. 6 mi E of US 129), ca. 8 mi NNE of Trenton, 29°44'N, 82°46'W	82°46'W
ACIS/Data/parsed/lichens	TENN-L-0000041_lg.csv	University of Tennessee (TENN)	Actinogyra muhlenbergii (Ach.) Llano		TENN-L-0000041	U. S. A.	Dickenson	HATTORI-TENNESSEE COOPERATIVE BRYOGEOGRAPHIC COLLECTIONS, 1964-68				1966-04-10						Mason E. Hale & Isao Yoshimura	660350	Actinogyra muhlenbergii (Ach.) Llano		VIRGINIA				April 10, 1966		Breaks Interstate Park.	
ACIS/Data/parsed/lichens	NY01075777_lg.csv	NEW YORK BOTANICAL GARDEN	Zwackhiomyces arenicola R. C. Harris		01075777	U.S.A.	Johnson	CRYPTOGAMS OF GEORGIA		32.567	-82.583	1995-03-18		small Altamaha Gritt sandstone outcrop on slope.				William R. Buck	27570	Zwackhiomyces arenicola R. C. Harris		GEORGIA		32°34'N, 82°35'W	ca. 80 m	18 March 1995	32°34'N	2 mi N of Adrian on Georgia   Highway 15, 32°34'N, 82°35'W, ca. 80 m	82°35'W
ACIS/Data/parsed/lichens	WIS-L-0012077_lg.csv		=Centraviella Cetraria delisea (Bory) Th. Fr.			USA		PLANTS OF NORTHERN ALASKA		68.633	-149.517	1987-08		moist tussock tundra domin- ated by Ledum palustre ssp. decumbens, Eriophorum vaginatum. Betula nana, and Vaccinium vitis-idaea.				N. Grulke	87-25	Cetraria delisea (Bory) Th. Fr.		ALASKA		68°38'N,149°31'W	635 m	August, 1987	68°38'N	Collected in the North Slope Foothills of the Cen- tral Brooks Range (68°38'N,149°31'W), .5 km E of Toolik Lake at 635 m	149°31'W
ACIS/Data/parsed/lichens	WIS-L-0011726_lg.csv		Cetraria islandica (L) Ach.			USA		FLORA of ALASKA	2002-02	62.868	-141.475	2001-07-28		On peat in Picea mariana-Eriophorum vaginatum-Sphagnum girgensohnii peatland	John W. Thomson			S. S. Talbot & W.B. Schofield	682	Cetraria islandica (L) Ach.		ALASKA	On peat in Picea mariana-Eriophorum vaginatum-Sphagnum girgensohnii peatland	62° 52.053'N 141° 28.497'W	1,800 ft	28 July 2001	62° 52.053'N	Mile 1248 Alaska Hwy.; vicinity of Tetlin NWR Quad. Map Nabesna (D-1), Alaska	141° 28.497'W
ACIS/Data/parsed/lichens	TENN-L-0000091_lg.csv	University of Tennessee (TENN)	Alectoria nigricans (Ach.) Nyl.		TENN-L-0000091	USA		LICHENS OF ALASKA	1963			1958-07-19			JWT.			A.J. Sharp		Alectoria nigricans (Ach.) Nyl.		ALASKA				19 July 1958		At the Point, Barrow	
ACIS/Data/parsed/lichens	NY01075814_lg.csv	NEW YORK BOTANICAL GARDEN	Arthopyrenia cinchonae (Ach.) Müll. Arg.		01075814	U.S.A.	Alachua	LICHENS OF FLORIDA		29.617	-82.3	1992-12-01		on Celtis mixed hardwoods over limestone				Richard C. Harris	29440	Arthopyrenia cinchonae (Ach.) Müll. Arg.		FLORIDA	on Celtis	T.10S., R.20E., sec. 22, 29°37'N, 82°18'W		1 December 1992	29°37'N	Paynes Prairie State Preserve, vicinity of Alachua Sink, T.10S., R.20E., sec. 22, 29°37'N, 82°18'W	82°18'W
ACIS/Data/parsed/lichens	NY01075790_lg.csv	NEW YORK BOTANICAL GARDEN	Arthopyrenia cinchonae (Ach.) Müll.Arg.		01075790	USA	East Feliciana Parish	LICHENS OF LOUISIANA		30.8	-90.75	1979-03-16		on oak twigs, common. On downed hardwoods (oaks, Cornus flor Ida,Liquid-ambar styraciflua mostly) in pine forest on uplands.				Shirley C. Tucker	18396	Arthopyrenia cinchonae (Ach.) Müll.Arg.		Louisiana	on oak twigs, common.	30°48'N, 90°45'W		March 16, 1979	30°48'N	Idlewild Experimental farm, 30°48'N, 90°45'W, 3 miles SE of Clinton.	90°45'W
ACIS/Data/parsed/lichens	TENN-L-0000022_lg.csv	University of Tennessee (TENN)	Actinogyra mühlenbergii		TENN-L-0000022	CANADA		FLORA OF CANADA				1955-07-23			ISAO YOSHIMURA			A.J. Sharp		Actinogyra mühlenbergii		Ontario				23 July 1955		Chippewa Falls	
ACIS/Data/parsed/lichens	WIS-L-0012059_lg.csv		Coelocaulon muricatum (Ach.) Laundon			USA		FLORA of ALASKA	1997	54.902	-159.268	1995-07-26		On mosses over boulder in Salix arctica-Carex macrochaeta meadow	John W. Thomson			Stephen S. Talbot & Sandra L. Talbot	405	Coelocaulon muricatum (Ach.) Laundon		ALASKA	On mosses	54° 54.1' N 159° 16.1' W 	230 m	26 July 1995	54° 54.1' N	Simeonof Is.; Shumagin Islands, Alaska; NE corner of Hill 1436 Quad. Map Simeonof Island (D-1), Alaska	159° 16.1' W
ACIS/Data/parsed/lichens	NY01075830_lg.csv	NEW YORK BOTANICAL GARDEN	Arthopyrenia cinchonae (Ach.) Müll. Arg.		01075830	U.S.A.	Union	LICHENS OF FLORIDA		29.933	-82.433	1994-12-04		on Fraxinus mature oak woods along river.				Richard C. Harris	35959	Arthopyrenia cinchonae (Ach.) Müll. Arg.		FLORIDA	on Fraxinus	29°56'N, 82°26'W		4 December 1994	29°56'N	Worthington Springs, along Fla. Hwy. 121 just N of Santa Fe River, 29°56'N, 82°26'W	82°26'W
ACIS/Data/parsed/lichens	NY01075813_lg.csv	NEW YORK BOTANICAL GARDEN	Arthopyrenia cinchonae (Ach.) Muell. Arg.		01075813	USA	Dade	LICHENS OF FLORIDA				1967-05-15		dry pinelands				Richard C. Harris	2898-B	Arthopyrenia cinchonae (Ach.) Muell. Arg.		FLORIDA				15 May 1967		Everglades National Park, dry pinelands southwest of Pineland Trail Area.	
ACIS/Data/parsed/lichens	TENN-L-0000046_lg.csv	University of Tennessee (TENN)	Alectoria		TENN-L-0000046	USA	Amchitka	HATTORI-TENNESSEE COOPERATIVE BRYOGEOGRAPHIC COLLECTIONS, 1964-68				1967-07-02		Among lichens and mosses on slight hummock, moist, open.				A. J. Sharp	4076	Alectoria		Alaska				2 July 1967		About 6 mi. by road W. of Baker Hanger	
ACIS/Data/parsed/lichens	TENN-L-0000017_lg.csv	University of Tennessee (TENN)	Actinogyra muhlenbergii (Ach.) Scholander		TENN-L-0000017	USA	Sevier	FLORA OF TENNESSEE				1963-02-03		rock	Barbara Moore			Barbara Moore	249	Actinogyra muhlenbergii (Ach.) Scholander		TENNESSEE	rock			3 Feb 1963		GSMNP between Greenbrier Cove and Brushy Mt.	
ACIS/Data/parsed/lichens	WIS-L-0012027_lg.csv		Cetraria islandica (L) Ach.			USA		FLORA OF ALASKA		60.15	-152.6	1987-09-03		Low herb snowbed				Stephen Talbot & Sandra Looman	844	Cetraria islandica (L) Ach.		ALASKA		60°09'N, 152°36'W	1800 Feet	3 September 1987	60°09'N	Chisik Island, Cook Inlet Kenai (A7) Quadrangle	152°36'W
ACIS/Data/parsed/lichens	WIS-L-0012056_lg.csv		Cetraria laevigata Rass.			USA		FLORA of ALASKA	2003-11	66.562	-158.999	2003-07-19		On feathermosses in Picea mariana-Vaccinium uliginosum/V vitis-idaea-Pleurozium schreberi woodland	John W. Thomson			Stephen S. Talbot	225	Cetraria laevigata Rass.		ALASKA	On feathermosses	66°33'41.6"N 158°59'56.6"W	11 ft	19 July 2003	66°33'41.6"N	Selawik NWR Quad. Map Shungnak (C-6) Alaska	158°59'56.6"W
ACIS/Data/parsed/lichens	NY01075761_lg.csv	NEW YORK BOTANICAL GARDEN	Polycoccum opulentum (Th. Fr.) Arnold		01075761	U.S.A.	Clinton	Lichens of New York		44.624	-73.431	2007-05-18		on indet. crust dolomite rock along lake shore and adjacent Thuja forest.		Peru		Richard C. Harris	53566	Polycoccum opulentum (Th. Fr.) Arnold		New York	on indet. crust	44°37'27"N, 73°25'50"W		18 May 2007	44°37'27"N	Town of Peru, Valcour Island in Lake Champlain, Bluff Point, 44°37'27"N,   73°25'50"W; along lake shore and adjacent Thuja forest.	73°25'50"W
ACIS/Data/parsed/lichens	TENN-L-0000006_lg.csv	University of Tennessee (TENN)	Acarospora chlorophana (Wahlb.)Mass. (Acarospora flava (Bell.) Trev.)		TENN-L-0000006	U.S.A.		FLORA LICHENES		40		1934-09-14		On exposed siliceous rocks.				Walter Kiener	1730	Acarospora chlorophana (Wahlb.)Mass.		COLORADO	On exposed siliceous rocks.	Lat.40° N	11,700 ft.	Sept.14.1934	Lat.40° N	Rocky Mountain National Park Battle Mountain. 11,700 ft.	
ACIS/Data/parsed/lichens	NY01075841_lg.csv	NEW YORK BOTANICAL GARDEN	Ciferriolichen cinchonae (Ach.)		01075841	USA	Polk	LICHENS OF FLORIDA				1989-01-21		low pineland				Edward M. Wheeler		Ciferriolichen cinchonae (Ach.)		FLORIDA				21 Jan 1989		Walter Heiler Development, E of Nalcrest canal, low pineland.	
ACIS/Data/parsed/lichens	NY01075802_lg.csv	NEW YORK BOTANICAL GARDEN	Arthopyrenia cinchonae (Ach.) Müll. Arg.		01075802	USA		LICHENS OF SOUTH CAROLINA				1857						H. W. Ravenel		Arthopyrenia cinchonae (Ach.) Müll. Arg.		SOUTH CAROLINA				1857		Santee Canal	
ACIS/Data/parsed/lichens	WIS-L-0012048_lg.csv		Cetraria laevigata Rass.			USA		FLORA OF ALASKA		60.16	-152.612	1988-08-30		Cladina rangiferina-Arctostaphylos alpina heath; slope 2°; NW exposure; rounded summit	John W.Thomson			Stephen & Sandra Talbot	88004-26	Cetraria laevigata Rass.		ALASKA		60°09.6'N, 152°36.7'W	2630 ft	30 Aug 1988	60°09.6'N	Chisik Island, Tuxedni Bay, Cook Inlet; 60°09.6'N, 152°36.7'W Map/Quad.: Kenai (A-7) Quad.	152°36.7'W
